CREATION_ANALYSIS_KEY,CREATION_DATE,COMPONENT,EFFORT,TYPE,TAGS,SEVERITY,maintainability_Rating,security_Rating,RELIABILITY_RATING,DEVELOPMENT_COST,MESSAGE
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/databases/java/org/apache/cocoon/acting/DatabaseCookieAuthenticatorAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/databases/java/org/apache/cocoon/acting/DatabaseCookieAuthenticatorAction.java,20,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,1 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/databases/java/org/apache/cocoon/acting/DatabaseCookieAuthenticatorAction.java,26,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""act"" is 26 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/databases/java/org/apache/cocoon/acting/DatabaseCookieAuthenticatorAction.java,11,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""propagateParameters"" is 11 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/databases/java/org/apache/cocoon/acting/DatabaseCookieAuthenticatorAction.java,5,CODE_SMELL,"cert,misra,unused",0.4,1,0.1,0.05,3046680,"Remove this unused method parameter ""req""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/databases/java/org/apache/cocoon/acting/DatabaseCookieAuthenticatorAction.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'javax.xml.transform.Transformer'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'javax.xml.transform.TransformerFactory'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'org.apache.cocoon.ResourceNotFoundException'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'javax.xml.transform.dom.DOMSource'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'javax.xml.transform.sax.SAXResult'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,2,CODE_SMELL,unused,0.2,1,0.1,0.05,3046680,Remove this unused import 'javax.xml.transform.OutputKeys'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,16,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""setup"" is 16 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/html/java/org/apache/cocoon/generation/HTMLGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/jsp/java/org/apache/cocoon/generation/JspGenerator.java,5,CODE_SMELL,suspicious,0.4,1,0.1,0.05,3046680,"Add a nested comment explaining why this method is empty, throw an UnsupportedOperationException or complete the implementation."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/jsp/java/org/apache/cocoon/generation/JspGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/jsp/java/org/apache/cocoon/generation/JSPGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/jsp/java/org/apache/cocoon/generation/JspGenerator.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/jsp/java/org/apache/cocoon/generation/JSPGenerator.java,10,CODE_SMELL,"cert,error-handling,suspicious",0.6,1,0.1,0.05,3046680,Either log or rethrow this exception.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""results"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,2,CODE_SMELL,"clumsy,redundant",0.2,1,0.1,0.05,3046680,Remove this method to simply inherit it.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Rename this constant name to match the regular expression '^[A-Z][A-Z0-9]*(_[A-Z0-9]+)*$'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Replace all tab characters in this file by sequences of white-spaces.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,11,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""setup"" is 11 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the """" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/lucene/java/org/apache/cocoon/generation/SearchGenerator.java,10,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,Refactor this code to not nest more than 3 if/for/while/switch/try statements.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/mail/mocks/javax/mail/Session.java,34,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""This is a mock object"" 16 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/mail/mocks/javax/mail/Session.java,30,CODE_SMELL,design,0.4,1,0.1,0.05,3046680,Add a private constructor to hide the implicit public one.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/php/java/org/apache/cocoon/generation/PhpGenerator.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Rename this class name to match the regular expression '^[A-Z][a-zA-Z0-9]*$'.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/php/java/org/apache/cocoon/generation/PhpGenerator.java,5,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,"Make the ""logger"" logger private static final and rename it to comply with the format ""LOG(?:GER)?""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/php/java/org/apache/cocoon/generation/PhpGenerator.java,20,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,1 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/php/java/org/apache/cocoon/generation/PhpGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/portal-fw/java/org/apache/cocoon/webapps/portal/acting/AuthAction.java,2,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,"Remove the literal ""true"" boolean value."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/portal-fw/java/org/apache/cocoon/webapps/portal/acting/AuthAction.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/portal-fw/java/org/apache/cocoon/webapps/portal/generation/ConfigurationGenerator.java,2,CODE_SMELL,clumsy,0.2,1,0.1,0.05,3046680,"Remove the literal ""true"" boolean value."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/portal-fw/java/org/apache/cocoon/webapps/portal/generation/ConfigurationGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the """" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/portal-fw/java/org/apache/cocoon/webapps/portal/generation/ConfigurationGenerator.java,10,CODE_SMELL,bad-practice,0.4,1,0.1,0.05,3046680,"Move the ""user"" string literal on the left side of this string comparison."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/NoSuchNodeException.java,5,CODE_SMELL,"convention,pitfall",0.4,1,0.1,0.05,3046680,"Rename this class to remove ""Exception"" or correct its inheritance."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/AbstractPreceptorNode.java,5,CODE_SMELL,"cert,misra,unused",0.4,1,0.1,0.05,3046680,"Remove this unused method parameter ""value""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/AbstractPreceptorNode.java,5,CODE_SMELL,unused,0.4,1,0.1,0.05,3046680,"Remove this unused ""constraint"" local variable."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/AbstractPreceptorNode.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/AttributePreceptorNode.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/AttributePreceptorNode.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,2,CODE_SMELL,convention,0.2,1,0.1,0.05,3046680,Reorder the modifiers to comply with the Java Language Specification.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,1,CODE_SMELL,style,0.2,1,0.1,0.05,3046680,"At most one statement is allowed per line, but 2 statements were found on this line."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""attributes"" which hides the field declared at line 38."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,5,CODE_SMELL,"cert,pitfall",0.4,1,0.1,0.05,3046680,"Rename ""childs"" which hides the field declared at line 37."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,20,CODE_SMELL,performance,0.4,1,0.1,0.05,3046680,"Replace the synchronized class ""StringBuffer"" by an unsynchronized one such as ""StringBuilder""."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,5,CODE_SMELL,"misra,unused",0.4,1,0.1,0.05,3046680,This block of commented-out lines of code should be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/precept/java/org/apache/cocoon/precept/preceptors/easyrelax/ElementPreceptorNode.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingCachingProcessingPipeline.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""Profiler Data havn't any components to measure"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingCachingProcessingPipeline.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingCachingProcessingPipeline.java,40,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,3 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingCachingProcessingPipeline.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingNonCachingProcessingPipeline.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""Profiler Data havn't any components to measure"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingNonCachingProcessingPipeline.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingNonCachingProcessingPipeline.java,40,CODE_SMELL,pitfall,0.4,1,0.1,0.05,3046680,3 duplicated blocks of code must be removed.
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/components/profiler/ProfilingNonCachingProcessingPipeline.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long method
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""result"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,46,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""CDATA"" 22 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""source"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""index"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,10,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""value"" 4 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,8,CODE_SMELL,design,0.2,1,0.1,0.05,3046680,"Define a constant instead of duplicating this literal ""component"" 3 times."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.2,1,0.1,0.05,3046680,Complex class
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,12,CODE_SMELL,brain-overload,0.4,1,0.1,0.05,3046680,"The Cyclomatic Complexity of this method ""generateResults"" is 12 which is greater than 10 authorized."
AV4laW8sG0XxMwG_V0EC,09/03/2003 00:11,org.apache:cocoon:src/blocks/profiler/java/org/apache/cocoon/generation/ProfilerGenerator.java,90,CODE_SMELL,"antipattern,code-smell",0.4,1,0.1,0.05,3046680,Long parameter list
